LMcMc,LMcP,LMcPT,LMnMc,LMnP,LPMn,thetaMcMc,thetaMcP,thetaMcPT,thetaPMn,UMcMc,UMcP,UMcPT,UMnMc,UMnP,UPMn,16,Node,ICs,Orbit
LMcMc -> 1/2,LMcP -> 2,LMcPT -> 1/2,LMnMc -> 7/16,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 3,thetaMcP -> 3/2,thetaMcPT -> 2,thetaMnMc -> 23/8,thetaPMn -> 77/128,UMcMc -> 1,UMcP -> 15/4,UMcPT -> 1,UMnMc -> 7/8,UMnP -> 1,UPMn -> 5/2,Middle front,"[2.2014024161367316, 1.176469083770682, 3.6803567886317836]",Large
LMcMc -> 1/2,LMcP -> 2,LMcPT -> 1/2,LMnMc -> 7/16,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 3,thetaMcP -> 3/2,thetaMcPT -> 2,thetaMnMc -> 23/8,thetaPMn -> 77/128,UMcMc -> 1,UMcP -> 15/4,UMcPT -> 1,UMnMc -> 7/8,UMnP -> 1,UPMn -> 5/2,Middle front,"[3.826022106475796, 1.6132317860619505, 4.027217433609504]",Large
LMcMc -> 1/2,LMcP -> 3,LMcPT -> 1,LMnMc -> 7/16,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 11/4,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 5/2,thetaPMn -> 77/128,UMcMc -> 1,UMcP -> 4,UMcPT -> 2,UMnMc -> 7/8,UMnP -> 1,UPMn -> 7/2,Middle front,"[3.515908805880605, 1.1653126249003025, 4.611054628812621]",Large
LMcMc -> 1/2,LMcP -> 3,LMcPT -> 1,LMnMc -> 7/16,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 11/4,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 5/2,thetaPMn -> 77/128,UMcMc -> 1,UMcP -> 4,UMcPT -> 2,UMnMc -> 7/8,UMnP -> 1,UPMn -> 7/2,Middle front,"[3.0225494427372173, 1.152485034627293, 3.1472918757324084]",Large
LMcMc -> 1/2,LMcP -> 3,LMcPT -> 1,LMnMc -> 7/16,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 11/4,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 5/2,thetaPMn -> 77/128,UMcMc -> 1,UMcP -> 4,UMcPT -> 2,UMnMc -> 7/8,UMnP -> 1,UPMn -> 7/2,Middle front,"[2.606625452157855, 1.2112709389531044, 4.459496472586931]",Large
LMcMc -> 1/2,LMcP -> 3,LMcPT -> 1,LMnMc -> 7/16,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 11/4,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 5/2,thetaPMn -> 77/128,UMcMc -> 1,UMcP -> 4,UMcPT -> 2,UMnMc -> 7/8,UMnP -> 1,UPMn -> 7/2,Middle front,"[3.8162257703906706, 1.234313436412703, 3.958455098637578]",Large
LMcMc -> 1/2,LMcP -> 3,LMcPT -> 1,LMnMc -> 7/16,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 11/4,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 5/2,thetaPMn -> 77/128,UMcMc -> 1,UMcP -> 4,UMcPT -> 2,UMnMc -> 7/8,UMnP -> 1,UPMn -> 7/2,Middle front,"[3.511608408314448, 1.327568317585233, 3.2045946109992594]",Large
LMcMc -> 1/2,LMcP -> 3,LMcPT -> 1,LMnMc -> 7/16,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 11/4,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 5/2,thetaPMn -> 77/128,UMcMc -> 1,UMcP -> 4,UMcPT -> 2,UMnMc -> 7/8,UMnP -> 1,UPMn -> 7/2,Middle front,"[3.81949251193648, 1.6265037108121372, 3.1262658534061014]",Large
LMcMc -> 1/2,LMcP -> 3,LMcPT -> 1,LMnMc -> 7/16,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 11/4,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 5/2,thetaPMn -> 77/128,UMcMc -> 1,UMcP -> 4,UMcPT -> 2,UMnMc -> 7/8,UMnP -> 1,UPMn -> 7/2,Middle front,"[3.8043319008791654, 1.074730427957265, 4.525543089991474]",Large
LMcMc -> 1/2,LMcP -> 3,LMcPT -> 1,LMnMc -> 7/16,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 11/4,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 5/2,thetaPMn -> 77/128,UMcMc -> 1,UMcP -> 4,UMcPT -> 2,UMnMc -> 7/8,UMnP -> 1,UPMn -> 7/2,Middle front,"[3.797676575935987, 1.3813930691493854, 4.324579370650321]",Large
LMcMc -> 1/2,LMcP -> 3,LMcPT -> 1,LMnMc -> 7/16,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 11/4,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 5/2,thetaPMn -> 77/128,UMcMc -> 1,UMcP -> 4,UMcPT -> 2,UMnMc -> 7/8,UMnP -> 1,UPMn -> 7/2,Middle front,"[2.2014024161367316, 1.176469083770682, 3.6803567886317836]",Large
LMcMc -> 1/2,LMcP -> 3,LMcPT -> 1,LMnMc -> 7/16,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 11/4,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 5/2,thetaPMn -> 77/128,UMcMc -> 1,UMcP -> 4,UMcPT -> 2,UMnMc -> 7/8,UMnP -> 1,UPMn -> 7/2,Middle front,"[3.826022106475796, 1.6132317860619505, 4.027217433609504]",Large
LMcMc -> 1,LMcP -> 3,LMcPT -> 1/2,LMnMc -> 7/16,LMnP -> 21/32,LPMn -> 1/2,thetaMcMc -> 3,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 11/4,thetaPMn -> 245/512,UMcMc -> 2,UMcP -> 9/2,UMcPT -> 1,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 7/2,Middle front,"[3.515908805880605, 1.1653126249003025, 4.611054628812621]",Large
LMcMc -> 1,LMcP -> 3,LMcPT -> 1/2,LMnMc -> 7/16,LMnP -> 21/32,LPMn -> 1/2,thetaMcMc -> 3,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 11/4,thetaPMn -> 245/512,UMcMc -> 2,UMcP -> 9/2,UMcPT -> 1,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 7/2,Middle front,"[3.0225494427372173, 1.152485034627293, 3.1472918757324084]",Large
LMcMc -> 1,LMcP -> 3,LMcPT -> 1/2,LMnMc -> 7/16,LMnP -> 21/32,LPMn -> 1/2,thetaMcMc -> 3,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 11/4,thetaPMn -> 245/512,UMcMc -> 2,UMcP -> 9/2,UMcPT -> 1,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 7/2,Middle front,"[2.606625452157855, 1.2112709389531044, 4.459496472586931]",Large
LMcMc -> 1,LMcP -> 3,LMcPT -> 1/2,LMnMc -> 7/16,LMnP -> 21/32,LPMn -> 1/2,thetaMcMc -> 3,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 11/4,thetaPMn -> 245/512,UMcMc -> 2,UMcP -> 9/2,UMcPT -> 1,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 7/2,Middle front,"[3.8162257703906706, 1.234313436412703, 3.958455098637578]",Large
LMcMc -> 1,LMcP -> 3,LMcPT -> 1/2,LMnMc -> 7/16,LMnP -> 21/32,LPMn -> 1/2,thetaMcMc -> 3,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 11/4,thetaPMn -> 245/512,UMcMc -> 2,UMcP -> 9/2,UMcPT -> 1,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 7/2,Middle front,"[3.511608408314448, 1.327568317585233, 3.2045946109992594]",Large
LMcMc -> 1,LMcP -> 3,LMcPT -> 1/2,LMnMc -> 7/16,LMnP -> 21/32,LPMn -> 1/2,thetaMcMc -> 3,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 11/4,thetaPMn -> 245/512,UMcMc -> 2,UMcP -> 9/2,UMcPT -> 1,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 7/2,Middle front,"[3.81949251193648, 1.6265037108121372, 3.1262658534061014]",Large
LMcMc -> 1,LMcP -> 3,LMcPT -> 1/2,LMnMc -> 7/16,LMnP -> 21/32,LPMn -> 1/2,thetaMcMc -> 3,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 11/4,thetaPMn -> 245/512,UMcMc -> 2,UMcP -> 9/2,UMcPT -> 1,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 7/2,Middle front,"[3.8043319008791654, 1.074730427957265, 4.525543089991474]",Large
LMcMc -> 1,LMcP -> 3,LMcPT -> 1/2,LMnMc -> 7/16,LMnP -> 21/32,LPMn -> 1/2,thetaMcMc -> 3,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 11/4,thetaPMn -> 245/512,UMcMc -> 2,UMcP -> 9/2,UMcPT -> 1,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 7/2,Middle front,"[3.797676575935987, 1.3813930691493854, 4.324579370650321]",Large
LMcMc -> 1,LMcP -> 3,LMcPT -> 1/2,LMnMc -> 7/16,LMnP -> 21/32,LPMn -> 1/2,thetaMcMc -> 3,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 11/4,thetaPMn -> 245/512,UMcMc -> 2,UMcP -> 9/2,UMcPT -> 1,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 7/2,Middle front,"[2.2014024161367316, 1.176469083770682, 3.6803567886317836]",Large
LMcMc -> 1,LMcP -> 3,LMcPT -> 1/2,LMnMc -> 7/16,LMnP -> 21/32,LPMn -> 1/2,thetaMcMc -> 3,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 11/4,thetaPMn -> 245/512,UMcMc -> 2,UMcP -> 9/2,UMcPT -> 1,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 7/2,Middle front,"[3.826022106475796, 1.6132317860619505, 4.027217433609504]",Large
LMcMc -> 1/2,LMcP -> 3,LMcPT -> 1,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 5/2,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 11/4,thetaPMn -> 217/256,UMcMc -> 1,UMcP -> 4,UMcPT -> 2,UMnMc -> 1,UMnP -> 15/16,UPMn -> 7/2,Middle back,"[4.834374608085832, 1.204156379063646, 2.3444218515250483]",Small
LMcMc -> 1/2,LMcP -> 3,LMcPT -> 1,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 5/2,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 11/4,thetaPMn -> 217/256,UMcMc -> 1,UMcP -> 4,UMcPT -> 2,UMnMc -> 1,UMnP -> 15/16,UPMn -> 7/2,Middle back,"[4.156005483763673, 1.1909012024482029, 1.7589167502929635]",Small
LMcMc -> 1/2,LMcP -> 3,LMcPT -> 1,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 5/2,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 11/4,thetaPMn -> 217/256,UMcMc -> 1,UMcP -> 4,UMcPT -> 2,UMnMc -> 1,UMnP -> 15/16,UPMn -> 7/2,Middle back,"[3.5841099967170504, 1.251646636918208, 2.2837985890347725]",Small
LMcMc -> 1/2,LMcP -> 3,LMcPT -> 1,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 5/2,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 11/4,thetaPMn -> 217/256,UMcMc -> 1,UMcP -> 4,UMcPT -> 2,UMnMc -> 1,UMnP -> 15/16,UPMn -> 7/2,Middle back,"[5.247310434287172, 1.2754572176264598, 2.083382039455031]",Small
LMcMc -> 1/2,LMcP -> 3,LMcPT -> 1,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 5/2,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 11/4,thetaPMn -> 217/256,UMcMc -> 1,UMcP -> 4,UMcPT -> 2,UMnMc -> 1,UMnP -> 15/16,UPMn -> 7/2,Middle back,"[4.828461561432366, 1.371820594838074, 1.7818378443997038]",Small
LMcMc -> 1/2,LMcP -> 3,LMcPT -> 1,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 5/2,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 11/4,thetaPMn -> 217/256,UMcMc -> 1,UMcP -> 4,UMcPT -> 2,UMnMc -> 1,UMnP -> 15/16,UPMn -> 7/2,Middle back,"[5.251802203912661, 1.680720501172542, 1.7505063413624407]",Small
LMcMc -> 1/2,LMcP -> 3,LMcPT -> 1,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 5/2,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 11/4,thetaPMn -> 217/256,UMcMc -> 1,UMcP -> 4,UMcPT -> 2,UMnMc -> 1,UMnP -> 15/16,UPMn -> 7/2,Middle back,"[5.230956363708852, 1.1105547755558405, 2.3102172359965896]",Small
LMcMc -> 1/2,LMcP -> 3,LMcPT -> 1,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 5/2,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 11/4,thetaPMn -> 217/256,UMcMc -> 1,UMcP -> 4,UMcPT -> 2,UMnMc -> 1,UMnP -> 15/16,UPMn -> 7/2,Middle back,"[5.221805291911982, 1.4274395047876982, 2.2298317482601284]",Small
LMcMc -> 1/2,LMcP -> 3,LMcPT -> 1,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 5/2,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 11/4,thetaPMn -> 217/256,UMcMc -> 1,UMcP -> 4,UMcPT -> 2,UMnMc -> 1,UMnP -> 15/16,UPMn -> 7/2,Middle back,"[3.026928322188006, 1.2156847198963714, 1.9721427154527134]",Small
LMcMc -> 1/2,LMcP -> 3,LMcPT -> 1,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 5/2,thetaMcP -> 3/2,thetaMcPT -> 5/2,thetaMnMc -> 11/4,thetaPMn -> 217/256,UMcMc -> 1,UMcP -> 4,UMcPT -> 2,UMnMc -> 1,UMnP -> 15/16,UPMn -> 7/2,Middle back,"[5.26078039640422, 1.6670061789306823, 2.110886973443802]",Small
LMcMc -> 1/2,LMcP -> 2,LMcPT -> 1/2,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 9/4,thetaMcP -> 1,thetaMcPT -> 3/2,thetaMnMc -> 19/8,thetaPMn -> 21/16,UMcMc -> 1,UMcP -> 3,UMcPT -> 1,UMnMc -> 2,UMnP -> 1,UPMn -> 5/2,Middle back,"[4.834374608085832, 1.204156379063646, 2.3444218515250483]",Large
LMcMc -> 1/2,LMcP -> 2,LMcPT -> 1/2,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 9/4,thetaMcP -> 1,thetaMcPT -> 3/2,thetaMnMc -> 19/8,thetaPMn -> 21/16,UMcMc -> 1,UMcP -> 3,UMcPT -> 1,UMnMc -> 2,UMnP -> 1,UPMn -> 5/2,Middle back,"[4.156005483763673, 1.1909012024482029, 1.7589167502929635]",Large
LMcMc -> 1/2,LMcP -> 2,LMcPT -> 1/2,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 9/4,thetaMcP -> 1,thetaMcPT -> 3/2,thetaMnMc -> 19/8,thetaPMn -> 21/16,UMcMc -> 1,UMcP -> 3,UMcPT -> 1,UMnMc -> 2,UMnP -> 1,UPMn -> 5/2,Middle back,"[3.5841099967170504, 1.251646636918208, 2.2837985890347725]",Large
LMcMc -> 1/2,LMcP -> 2,LMcPT -> 1/2,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 9/4,thetaMcP -> 1,thetaMcPT -> 3/2,thetaMnMc -> 19/8,thetaPMn -> 21/16,UMcMc -> 1,UMcP -> 3,UMcPT -> 1,UMnMc -> 2,UMnP -> 1,UPMn -> 5/2,Middle back,"[5.247310434287172, 1.2754572176264598, 2.083382039455031]",Large
LMcMc -> 1/2,LMcP -> 2,LMcPT -> 1/2,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 9/4,thetaMcP -> 1,thetaMcPT -> 3/2,thetaMnMc -> 19/8,thetaPMn -> 21/16,UMcMc -> 1,UMcP -> 3,UMcPT -> 1,UMnMc -> 2,UMnP -> 1,UPMn -> 5/2,Middle back,"[4.828461561432366, 1.371820594838074, 1.7818378443997038]",Large
LMcMc -> 1/2,LMcP -> 2,LMcPT -> 1/2,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 9/4,thetaMcP -> 1,thetaMcPT -> 3/2,thetaMnMc -> 19/8,thetaPMn -> 21/16,UMcMc -> 1,UMcP -> 3,UMcPT -> 1,UMnMc -> 2,UMnP -> 1,UPMn -> 5/2,Middle back,"[5.251802203912661, 1.680720501172542, 1.7505063413624407]",Large
LMcMc -> 1/2,LMcP -> 2,LMcPT -> 1/2,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 9/4,thetaMcP -> 1,thetaMcPT -> 3/2,thetaMnMc -> 19/8,thetaPMn -> 21/16,UMcMc -> 1,UMcP -> 3,UMcPT -> 1,UMnMc -> 2,UMnP -> 1,UPMn -> 5/2,Middle back,"[5.230956363708852, 1.1105547755558405, 2.3102172359965896]",Large
LMcMc -> 1/2,LMcP -> 2,LMcPT -> 1/2,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 9/4,thetaMcP -> 1,thetaMcPT -> 3/2,thetaMnMc -> 19/8,thetaPMn -> 21/16,UMcMc -> 1,UMcP -> 3,UMcPT -> 1,UMnMc -> 2,UMnP -> 1,UPMn -> 5/2,Middle back,"[5.221805291911982, 1.4274395047876982, 2.2298317482601284]",Large
LMcMc -> 1/2,LMcP -> 2,LMcPT -> 1/2,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 9/4,thetaMcP -> 1,thetaMcPT -> 3/2,thetaMnMc -> 19/8,thetaPMn -> 21/16,UMcMc -> 1,UMcP -> 3,UMcPT -> 1,UMnMc -> 2,UMnP -> 1,UPMn -> 5/2,Middle back,"[3.026928322188006, 1.2156847198963714, 1.9721427154527134]",Large
LMcMc -> 1/2,LMcP -> 2,LMcPT -> 1/2,LMnMc -> 7/8,LMnP -> 7/8,LPMn -> 1/2,thetaMcMc -> 9/4,thetaMcP -> 1,thetaMcPT -> 3/2,thetaMnMc -> 19/8,thetaPMn -> 21/16,UMcMc -> 1,UMcP -> 3,UMcPT -> 1,UMnMc -> 2,UMnP -> 1,UPMn -> 5/2,Middle back,"[5.26078039640422, 1.6670061789306823, 2.110886973443802]",Large
LMcMc -> 1/2,LMcP -> 2,LMcPT -> 1/2,LMnMc -> 7/8,LMnP -> 105/128,LPMn -> 1/2,thetaMcMc -> 9/4,thetaMcP -> 3/2,thetaMcPT -> 2,thetaMnMc -> 19/8,thetaPMn -> 203/256,UMcMc -> 1,UMcP -> 3,UMcPT -> 1,UMnMc -> 1,UMnP -> 7/8,UPMn -> 5/2,Middle back,"[4.834374608085832, 1.204156379063646, 2.3444218515250483]",Large
LMcMc -> 1/2,LMcP -> 2,LMcPT -> 1/2,LMnMc -> 7/8,LMnP -> 105/128,LPMn -> 1/2,thetaMcMc -> 9/4,thetaMcP -> 3/2,thetaMcPT -> 2,thetaMnMc -> 19/8,thetaPMn -> 203/256,UMcMc -> 1,UMcP -> 3,UMcPT -> 1,UMnMc -> 1,UMnP -> 7/8,UPMn -> 5/2,Middle back,"[4.156005483763673, 1.1909012024482029, 1.7589167502929635]",Large
LMcMc -> 1/2,LMcP -> 2,LMcPT -> 1/2,LMnMc -> 7/8,LMnP -> 105/128,LPMn -> 1/2,thetaMcMc -> 9/4,thetaMcP -> 3/2,thetaMcPT -> 2,thetaMnMc -> 19/8,thetaPMn -> 203/256,UMcMc -> 1,UMcP -> 3,UMcPT -> 1,UMnMc -> 1,UMnP -> 7/8,UPMn -> 5/2,Middle back,"[3.5841099967170504, 1.251646636918208, 2.2837985890347725]",Large
LMcMc -> 1/2,LMcP -> 2,LMcPT -> 1/2,LMnMc -> 7/8,LMnP -> 105/128,LPMn -> 1/2,thetaMcMc -> 9/4,thetaMcP -> 3/2,thetaMcPT -> 2,thetaMnMc -> 19/8,thetaPMn -> 203/256,UMcMc -> 1,UMcP -> 3,UMcPT -> 1,UMnMc -> 1,UMnP -> 7/8,UPMn -> 5/2,Middle back,"[5.247310434287172, 1.2754572176264598, 2.083382039455031]",Large
LMcMc -> 1/2,LMcP -> 2,LMcPT -> 1/2,LMnMc -> 7/8,LMnP -> 105/128,LPMn -> 1/2,thetaMcMc -> 9/4,thetaMcP -> 3/2,thetaMcPT -> 2,thetaMnMc -> 19/8,thetaPMn -> 203/256,UMcMc -> 1,UMcP -> 3,UMcPT -> 1,UMnMc -> 1,UMnP -> 7/8,UPMn -> 5/2,Middle back,"[4.828461561432366, 1.371820594838074, 1.7818378443997038]",Large
LMcMc -> 1/2,LMcP -> 2,LMcPT -> 1/2,LMnMc -> 7/8,LMnP -> 105/128,LPMn -> 1/2,thetaMcMc -> 9/4,thetaMcP -> 3/2,thetaMcPT -> 2,thetaMnMc -> 19/8,thetaPMn -> 203/256,UMcMc -> 1,UMcP -> 3,UMcPT -> 1,UMnMc -> 1,UMnP -> 7/8,UPMn -> 5/2,Middle back,"[5.251802203912661, 1.680720501172542, 1.7505063413624407]",Large
LMcMc -> 1/2,LMcP -> 2,LMcPT -> 1/2,LMnMc -> 7/8,LMnP -> 105/128,LPMn -> 1/2,thetaMcMc -> 9/4,thetaMcP -> 3/2,thetaMcPT -> 2,thetaMnMc -> 19/8,thetaPMn -> 203/256,UMcMc -> 1,UMcP -> 3,UMcPT -> 1,UMnMc -> 1,UMnP -> 7/8,UPMn -> 5/2,Middle back,"[5.230956363708852, 1.1105547755558405, 2.3102172359965896]",Large
LMcMc -> 1/2,LMcP -> 2,LMcPT -> 1/2,LMnMc -> 7/8,LMnP -> 105/128,LPMn -> 1/2,thetaMcMc -> 9/4,thetaMcP -> 3/2,thetaMcPT -> 2,thetaMnMc -> 19/8,thetaPMn -> 203/256,UMcMc -> 1,UMcP -> 3,UMcPT -> 1,UMnMc -> 1,UMnP -> 7/8,UPMn -> 5/2,Middle back,"[5.221805291911982, 1.4274395047876982, 2.2298317482601284]",Large
LMcMc -> 1/2,LMcP -> 2,LMcPT -> 1/2,LMnMc -> 7/8,LMnP -> 105/128,LPMn -> 1/2,thetaMcMc -> 9/4,thetaMcP -> 3/2,thetaMcPT -> 2,thetaMnMc -> 19/8,thetaPMn -> 203/256,UMcMc -> 1,UMcP -> 3,UMcPT -> 1,UMnMc -> 1,UMnP -> 7/8,UPMn -> 5/2,Middle back,"[3.026928322188006, 1.2156847198963714, 1.9721427154527134]",Large
LMcMc -> 1/2,LMcP -> 2,LMcPT -> 1/2,LMnMc -> 7/8,LMnP -> 105/128,LPMn -> 1/2,thetaMcMc -> 9/4,thetaMcP -> 3/2,thetaMcPT -> 2,thetaMnMc -> 19/8,thetaPMn -> 203/256,UMcMc -> 1,UMcP -> 3,UMcPT -> 1,UMnMc -> 1,UMnP -> 7/8,UPMn -> 5/2,Middle back,"[5.26078039640422, 1.6670061789306823, 2.110886973443802]",Large
LMcMc -> 1,LMcP -> 3,LMcPT -> 1/2,LMnMc -> 7/32,LMnP -> 7/16,LPMn -> 1/2,thetaMcMc -> 5/2,thetaMcP -> 1,thetaMcPT -> 3/2,thetaMnMc -> 11/4,thetaPMn -> 147/512,UMcMc -> 2,UMcP -> 4,UMcPT -> 1,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 5/2,Middle back,"[4.834374608085832, 1.204156379063646, 2.3444218515250483]",Large
LMcMc -> 1,LMcP -> 3,LMcPT -> 1/2,LMnMc -> 7/32,LMnP -> 7/16,LPMn -> 1/2,thetaMcMc -> 5/2,thetaMcP -> 1,thetaMcPT -> 3/2,thetaMnMc -> 11/4,thetaPMn -> 147/512,UMcMc -> 2,UMcP -> 4,UMcPT -> 1,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 5/2,Middle back,"[4.156005483763673, 1.1909012024482029, 1.7589167502929635]",Large
LMcMc -> 1,LMcP -> 3,LMcPT -> 1/2,LMnMc -> 7/32,LMnP -> 7/16,LPMn -> 1/2,thetaMcMc -> 5/2,thetaMcP -> 1,thetaMcPT -> 3/2,thetaMnMc -> 11/4,thetaPMn -> 147/512,UMcMc -> 2,UMcP -> 4,UMcPT -> 1,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 5/2,Middle back,"[3.5841099967170504, 1.251646636918208, 2.2837985890347725]",Large
LMcMc -> 1,LMcP -> 3,LMcPT -> 1/2,LMnMc -> 7/32,LMnP -> 7/16,LPMn -> 1/2,thetaMcMc -> 5/2,thetaMcP -> 1,thetaMcPT -> 3/2,thetaMnMc -> 11/4,thetaPMn -> 147/512,UMcMc -> 2,UMcP -> 4,UMcPT -> 1,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 5/2,Middle back,"[5.247310434287172, 1.2754572176264598, 2.083382039455031]",Large
LMcMc -> 1,LMcP -> 3,LMcPT -> 1/2,LMnMc -> 7/32,LMnP -> 7/16,LPMn -> 1/2,thetaMcMc -> 5/2,thetaMcP -> 1,thetaMcPT -> 3/2,thetaMnMc -> 11/4,thetaPMn -> 147/512,UMcMc -> 2,UMcP -> 4,UMcPT -> 1,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 5/2,Middle back,"[4.828461561432366, 1.371820594838074, 1.7818378443997038]",Large
LMcMc -> 1,LMcP -> 3,LMcPT -> 1/2,LMnMc -> 7/32,LMnP -> 7/16,LPMn -> 1/2,thetaMcMc -> 5/2,thetaMcP -> 1,thetaMcPT -> 3/2,thetaMnMc -> 11/4,thetaPMn -> 147/512,UMcMc -> 2,UMcP -> 4,UMcPT -> 1,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 5/2,Middle back,"[5.251802203912661, 1.680720501172542, 1.7505063413624407]",Large
LMcMc -> 1,LMcP -> 3,LMcPT -> 1/2,LMnMc -> 7/32,LMnP -> 7/16,LPMn -> 1/2,thetaMcMc -> 5/2,thetaMcP -> 1,thetaMcPT -> 3/2,thetaMnMc -> 11/4,thetaPMn -> 147/512,UMcMc -> 2,UMcP -> 4,UMcPT -> 1,UMnMc -> 7/8,UMnP -> 7/8,UPMn -> 5/2,Middle back,"[5.230956363708852, 1.1105547755558405, 2.3102172359965896]",Large
